Cantidad Material: 11060
--------------------------------------------------------------------------------
|Material          |  Val.stk.valor.   |  Stock valorado   |    Cantidad SC    |
|1065715           |             0  COP|             0  UN |             0  UN |
|1067124           |             0  COP|             0  UN |             0  UN |
|1067399           |             0  COP|             0  UN |             0  UN |
|1067481           |             0  COP|             0  UN |             0  UN |
|1067482           |             0  COP|             0  UN |             0  UN |
|1067483           |             0  COP|             0  UN |             0  UN |
|1067484           |             0  COP|             0  UN |             0  UN |
|1067734           |             0  COP|             0  UN |             0  UN |
|1067735           |             0  COP|             0  UN |             0  UN |
|1067736           |             0  COP|             0  UN |             0  UN |
|1067738           |             0  COP|             0  UN |             0  UN |
|1067739           |             0  COP|             0  UN |             0  UN |
|106801            |             0  COP|             0  KG |             0  KG |
|1068104           |             0  COP|             0  UN |             0  UN |
|1068105           |             0  COP|             0  UN |             0  UN |
|1068106           |             0  COP|             0  UN |             0  UN |
